value,lead_time,init_time,target_variable,metric,case_id_number,event_type
0.5308429424579231,7 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.672739821213952,8 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.864522141676673,8 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.0026958759014519273,8 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.133748215895423,8 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.04140202448917307,9 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.372090501051673,9 days 06:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.3848675067608269,9 days 12:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
1.467091721754798,9 days 18:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
0.3769733135516731,10 days 00:00:00,,surface_air_temperature,maximum_mae,1,heat_wave
2.8939326937111143,0 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
2.7347399694710637,0 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.035099217818976,0 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
2.825621012981552,0 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.0796635032822697,1 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
2.9005217340647493,1 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.1378661401300714,1 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
2.934927859117995,1 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.1574103753989826,2 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
2.99850973968544,2 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.207786791828478,2 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
2.9934195770791567,2 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.243696875158032,3 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.0362110422860824,3 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.314846517532593,3 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.13144248770998,3 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.4059456765431153,4 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.296257640186403,4 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.5495013276533927,4 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.3951280372649495,4 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.662667932361882,5 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.54441282471061,5 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
3.789358694155624,5 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.605083312374717,5 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
3.855562281894515,6 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
3.8077411276934825,6 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
4.175993853324974,6 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
3.9987878369799486,6 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
4.249416225455999,7 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
4.2258589925959535,7 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
4.574030064166999,7 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
4.484960357962341,7 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
4.880779275832058,8 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
4.832715467690193,8 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
5.047345726821881,8 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
5.038019041930954,8 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
5.133454096126225,9 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
5.194748667762924,9 days 06:00:00,,surface_air_temperature,rmse,1,heat_wave
5.34844053066134,9 days 12:00:00,,surface_air_temperature,rmse,1,heat_wave
5.246461841295935,9 days 18:00:00,,surface_air_temperature,rmse,1,heat_wave
5.455651592500814,10 days 00:00:00,,surface_air_temperature,rmse,1,heat_wave
,,2021-06-10 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-11 00:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-11 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-12 00:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-12 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-13 00:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-13 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-14 00:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-14 12:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-15 00:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-15 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-16 00:00:00,surface_air_temperature,onset_me,1,heat_wave
1 days 00:00:00,,2021-06-16 12:00:00,surface_air_temperature,onset_me,1,heat_wave
2 days 00:00:00,,2021-06-17 00:00:00,surface_air_temperature,onset_me,1,heat_wave
1 days 00:00:00,,2021-06-17 12:00:00,surface_air_temperature,onset_me,1,heat_wave
0 days 00:00:00,,2021-06-18 00:00:00,surface_air_temperature,onset_me,1,heat_wave
0 days 00:00:00,,2021-06-18 12:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-19 00:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-19 12:00:00,surface_air_temperature,onset_me,1,heat_wave
-2 days +00:00:00,,2021-06-20 00:00:00,surface_air_temperature,onset_me,1,heat_wave
-1 days +00:00:00,,2021-06-20 12:00:00,surface_air_temperature,onset_me,1,heat_wave
0 days 00:00:00,,2021-06-21 00:00:00,surface_air_temperature,onset_me,1,heat_wave
0 days 00:00:00,,2021-06-21 12:00:00,surface_air_temperature,onset_me,1,heat_wave
0 days 00:00:00,,2021-06-22 00:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-22 12:00:00,surface_air_temperature,onset_me,1,heat_wave
1 days 00:00:00,,2021-06-23 00:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-23 12:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-24 00:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-24 12:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-25 00:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-25 12:00:00,surface_air_temperature,onset_me,1,heat_wave
4 days 00:00:00,,2021-06-26 00:00:00,surface_air_temperature,onset_me,1,heat_wave
5 days 00:00:00,,2021-06-26 12:00:00,surface_air_temperature,onset_me,1,heat_wave
5 days 00:00:00,,2021-06-27 00:00:00,surface_air_temperature,onset_me,1,heat_wave
6 days 00:00:00,,2021-06-27 12:00:00,surface_air_temperature,onset_me,1,heat_wave
6 days 00:00:00,,2021-06-28 00:00:00,surface_air_temperature,onset_me,1,heat_wave
7 days 00:00:00,,2021-06-28 12:00:00,surface_air_temperature,onset_me,1,heat_wave
7 days 00:00:00,,2021-06-29 00:00:00,surface_air_temperature,onset_me,1,heat_wave
8 days 00:00:00,,2021-06-29 12:00:00,surface_air_temperature,onset_me,1,heat_wave
8 days 00:00:00,,2021-06-30 00:00:00,surface_air_temperature,onset_me,1,heat_wave
9 days 00:00:00,,2021-06-30 12:00:00,surface_air_temperature,onset_me,1,heat_wave
9 days 00:00:00,,2021-07-01 00:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-07-01 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-07-02 00:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-07-02 12:00:00,surface_air_temperature,onset_me,1,heat_wave
,,2021-06-10 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-11 00:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-11 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-12 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-12 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-13 00:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-13 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-14 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-9 days +00:00:00,,2021-06-14 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-9 days +00:00:00,,2021-06-15 00:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-15 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-06-16 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-16 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-10 days +00:00:00,,2021-06-17 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-17 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-7 days +00:00:00,,2021-06-18 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-18 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-4 days +00:00:00,,2021-06-19 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-4 days +00:00:00,,2021-06-19 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-3 days +00:00:00,,2021-06-20 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-4 days +00:00:00,,2021-06-20 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-4 days +00:00:00,,2021-06-21 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-4 days +00:00:00,,2021-06-21 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-3 days +00:00:00,,2021-06-22 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-7 days +00:00:00,,2021-06-22 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-23 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-23 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-24 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-24 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-25 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-25 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-6 days +00:00:00,,2021-06-26 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-7 days +00:00:00,,2021-06-26 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-7 days +00:00:00,,2021-06-27 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-8 days +00:00:00,,2021-06-27 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-8 days +00:00:00,,2021-06-28 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-9 days +00:00:00,,2021-06-28 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-9 days +00:00:00,,2021-06-29 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-10 days +00:00:00,,2021-06-29 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-10 days +00:00:00,,2021-06-30 00:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-06-30 12:00:00,surface_air_temperature,duration_me,1,heat_wave
-11 days +00:00:00,,2021-07-01 00:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-07-01 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-07-02 00:00:00,surface_air_temperature,duration_me,1,heat_wave
,,2021-07-02 12:00:00,surface_air_temperature,duration_me,1,heat_wave
,0 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,0 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,0 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,0 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,1 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,1 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,1 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,1 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,2 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,2 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,2 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,2 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,3 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,3 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,3 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,3 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,4 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,4 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,4 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,4 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,5 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,5 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,5 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,5 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,6 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,6 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,6 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,6 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,7 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,7 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,7 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,7 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,8 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,8 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,8 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,8 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,9 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,9 days 06:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,9 days 12:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,9 days 18:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
,10 days 00:00:00,,surface_air_temperature,max_min_mae,1,heat_wave
1.832286591070556,0 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.12175393627319409,0 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.963420624273681,0 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.19594216869506909,0 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.622691864508056,1 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.20103860424194409,1 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.635661835211181,1 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.06925558521118091,1 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.594890350836181,2 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.0027964167419440855,2 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.534801239508056,2 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.21385598705444409,2 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.345165009039306,3 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.13060403392944409,3 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.540141815679931,3 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.12346292064819409,3 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.545909637945556,4 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.2525522761169441,4 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.422313446539306,4 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.5700571589294441,4 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.102184052008056,5 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.3864328913513191,5 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.052806610601806,5 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.7137339167419441,5 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.022014374273681,6 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.5175974421325691,6 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.8581044621643059,6 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.4171030573669441,6 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.2755238957580559,7 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.6937978215393059,7 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.254100555914306,7 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.703593964117431,7 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
3.539653534429931,8 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.3804209284606941,8 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.550884003179931,8 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.16127419994506909,8 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.837474579351806,9 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.4081227727111809,9 days 06:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
1.446269745367431,9 days 12:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
0.8704335637268059,9 days 18:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.349223846929931,10 days 00:00:00,,surface_air_temperature,maximum_mae,2,heat_wave
2.2657074774814427,0 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
2.351848642095269,0 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
2.4635168065449458,0 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
2.5244227967682393,0 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
2.553552282938916,1 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
2.6635721263854606,1 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
2.6308458202143012,1 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
2.689544145337103,1 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
2.7150036569122973,2 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
2.735740938141093,2 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
2.7741479790914534,2 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
2.855494293835875,2 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
2.868033759101441,3 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
2.9611978688062135,3 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
2.9499833060783023,3 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
3.020450190527569,3 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
3.018270004171387,4 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
3.16667411958455,4 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
3.08175371038398,4 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
3.232810402437916,4 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
3.140068511854066,5 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
3.3418820464323242,5 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
3.2838189668664595,5 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
3.462826662127283,5 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
3.424906004279881,6 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
3.618531045559598,6 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
3.4629565787850454,6 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
3.802833529979417,6 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
3.775089143594956,7 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
4.004166579679563,7 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
4.052194620069971,7 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
4.2159050733389405,7 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
4.113288339354747,8 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
4.352259239010834,8 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
4.350487882301048,8 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
4.49442838368285,8 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
4.585124709377448,9 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
4.655254922128564,9 days 06:00:00,,surface_air_temperature,rmse,2,heat_wave
4.7216055347326105,9 days 12:00:00,,surface_air_temperature,rmse,2,heat_wave
5.060628348504984,9 days 18:00:00,,surface_air_temperature,rmse,2,heat_wave
5.303881384337209,10 days 00:00:00,,surface_air_temperature,rmse,2,heat_wave
,,2022-04-27 12:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-28 00:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-28 12:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-29 00:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-29 12:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-30 00:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-04-30 12:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-05-01 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-01 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-02 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-02 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-03 00:00:00,surface_air_temperature,onset_me,2,heat_wave
-1 days +00:00:00,,2022-05-03 12:00:00,surface_air_temperature,onset_me,2,heat_wave
-1 days +00:00:00,,2022-05-04 00:00:00,surface_air_temperature,onset_me,2,heat_wave
-1 days +00:00:00,,2022-05-04 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-05 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-05 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-06 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-06 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-07 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-07 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-08 00:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-08 12:00:00,surface_air_temperature,onset_me,2,heat_wave
0 days 00:00:00,,2022-05-09 00:00:00,surface_air_temperature,onset_me,2,heat_wave
1 days 00:00:00,,2022-05-09 12:00:00,surface_air_temperature,onset_me,2,heat_wave
1 days 00:00:00,,2022-05-10 00:00:00,surface_air_temperature,onset_me,2,heat_wave
2 days 00:00:00,,2022-05-10 12:00:00,surface_air_temperature,onset_me,2,heat_wave
2 days 00:00:00,,2022-05-11 00:00:00,surface_air_temperature,onset_me,2,heat_wave
3 days 00:00:00,,2022-05-11 12:00:00,surface_air_temperature,onset_me,2,heat_wave
3 days 00:00:00,,2022-05-12 00:00:00,surface_air_temperature,onset_me,2,heat_wave
4 days 00:00:00,,2022-05-12 12:00:00,surface_air_temperature,onset_me,2,heat_wave
4 days 00:00:00,,2022-05-13 00:00:00,surface_air_temperature,onset_me,2,heat_wave
5 days 00:00:00,,2022-05-13 12:00:00,surface_air_temperature,onset_me,2,heat_wave
5 days 00:00:00,,2022-05-14 00:00:00,surface_air_temperature,onset_me,2,heat_wave
6 days 00:00:00,,2022-05-14 12:00:00,surface_air_temperature,onset_me,2,heat_wave
6 days 00:00:00,,2022-05-15 00:00:00,surface_air_temperature,onset_me,2,heat_wave
,,2022-05-15 12:00:00,surface_air_temperature,onset_me,2,heat_wave
