value,lead_time,init_time,target_variable,metric,case_id_number,event_type
,2 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,2 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,2 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,3 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,3 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,3 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,3 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,4 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,4 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,4 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,4 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,5 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,5 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,5 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,5 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,6 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,6 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,6 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,6 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,7 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,7 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,7 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,7 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,8 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,8 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,8 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,8 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,9 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,9 days 06:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,9 days 12:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,9 days 18:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
,10 days 00:00:00,,surface_air_temperature,max_min_mae,2,heat_wave
0.86712646484375,0 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.330169677734375,0 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.09808349609375,0 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.517333984375,0 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.1358642578125,1 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.40350341796875,1 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.13311767578125,1 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.776763916015625,1 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.541351318359375,2 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.77593994140625,2 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.583343505859375,2 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.01263427734375,2 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.69134521484375,3 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.973846435546875,3 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
0.802734375,3 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.464599609375,3 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.32171630859375,4 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.518646240234375,4 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.402618408203125,4 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.661865234375,4 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.548095703125,5 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.938690185546875,5 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.908233642578125,5 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.1910400390625,5 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.08984375,6 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.03363037109375,6 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.103607177734375,6 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.28607177734375,6 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.812225341796875,7 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.247802734375,7 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.703369140625,7 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.236083984375,7 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.668304443359375,8 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.82122802734375,8 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.228424072265625,8 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.996124267578125,8 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
2.349334716796875,9 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.5335693359375,9 days 06:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.84619140625,9 days 12:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
3.07147216796875,9 days 18:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.57659912109375,10 days 00:00:00,,surface_air_temperature,maximum_mae,3,heat_wave
1.7868106365203857,0 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
1.8141131401062012,0 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
1.7963294982910156,0 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
1.6257199048995972,0 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
1.7074276208877563,1 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
1.7522046566009521,1 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
1.8364602327346802,1 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
1.8088198900222778,1 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
1.9235320091247559,2 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
1.9049400091171265,2 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
1.99964439868927,2 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
1.9810082912445068,2 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
2.0710296630859375,3 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
2.0872390270233154,3 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
2.1738474369049072,3 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
2.185934543609619,3 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
2.2797634601593018,4 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
2.298114061355591,4 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
2.41141676902771,4 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
2.436042070388794,4 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
2.6140241622924805,5 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
2.5577008724212646,5 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
2.6571877002716064,5 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
2.702204704284668,5 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
2.7992923259735107,6 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
2.805927276611328,6 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
2.9215197563171387,6 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
3.0320258140563965,6 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
3.180696487426758,7 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
3.250793695449829,7 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
3.3496623039245605,7 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
3.424999713897705,7 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
3.4880785942077637,8 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
3.635812282562256,8 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
3.6787912845611572,8 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
3.7939300537109375,8 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
3.7415616512298584,9 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
3.905524730682373,9 days 06:00:00,,surface_air_temperature,rmse,3,heat_wave
3.8899922370910645,9 days 12:00:00,,surface_air_temperature,rmse,3,heat_wave
3.8550965785980225,9 days 18:00:00,,surface_air_temperature,rmse,3,heat_wave
3.8335659503936768,10 days 00:00:00,,surface_air_temperature,rmse,3,heat_wave
,,2022-05-28 12:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-05-29 00:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-05-29 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-05-30 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-05-30 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-05-31 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-05-31 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-01 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-01 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-02 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-02 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-03 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-03 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-04 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-04 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-05 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-05 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-06 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-06 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-2 days +00:00:00,,2022-06-07 00:00:00,surface_air_temperature,onset_me,3,heat_wave
-1 days +00:00:00,,2022-06-07 12:00:00,surface_air_temperature,onset_me,3,heat_wave
-1 days +00:00:00,,2022-06-08 00:00:00,surface_air_temperature,onset_me,3,heat_wave
0 days 00:00:00,,2022-06-08 12:00:00,surface_air_temperature,onset_me,3,heat_wave
0 days 00:00:00,,2022-06-09 00:00:00,surface_air_temperature,onset_me,3,heat_wave
1 days 00:00:00,,2022-06-09 12:00:00,surface_air_temperature,onset_me,3,heat_wave
1 days 00:00:00,,2022-06-10 00:00:00,surface_air_temperature,onset_me,3,heat_wave
2 days 00:00:00,,2022-06-10 12:00:00,surface_air_temperature,onset_me,3,heat_wave
2 days 00:00:00,,2022-06-11 00:00:00,surface_air_temperature,onset_me,3,heat_wave
3 days 00:00:00,,2022-06-11 12:00:00,surface_air_temperature,onset_me,3,heat_wave
3 days 00:00:00,,2022-06-12 00:00:00,surface_air_temperature,onset_me,3,heat_wave
4 days 00:00:00,,2022-06-12 12:00:00,surface_air_temperature,onset_me,3,heat_wave
4 days 00:00:00,,2022-06-13 00:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-06-13 12:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-06-14 00:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-06-14 12:00:00,surface_air_temperature,onset_me,3,heat_wave
,,2022-05-28 12:00:00,surface_air_temperature,duration_me,3,heat_wave
,,2022-05-29 00:00:00,surface_air_temperature,duration_me,3,heat_wave
,,2022-05-29 12:00:00,surface_air_temperature,duration_me,3,heat_wave
-6 days +00:00:00,,2022-05-30 00:00:00,surface_air_temperature,duration_me,3,heat_wave
-6 days +00:00:00,,2022-05-30 12:00:00,surface_air_temperature,duration_me,3,heat_wave
-5 days +00:00:00,,2022-05-31 00:00:00,surface_air_temperature,duration_me,3,heat_wave
-5 days +00:00:00,,2022-05-31 12:00:00,surface_air_temperature,duration_me,3,heat_wave
-4 days +00:00:00,,2022-06-01 00:00:00,surface_air_temperature,duration_me,3,heat_wave
-4 days +00:00:00,,2022-06-01 12:00:00,surface_air_temperature,duration_me,3,heat_wave
-3 days +00:00:00,,2022-06-02 00:00:00,surface_air_temperature,duration_me,3,heat_wave
-3 days +00:00:00,,2022-06-02 12:00:00,surface_air_temperature,duration_me,3,heat_wave
-2 days +00:00:00,,2022-06-03 00:00:00,surface_air_temperature,duration_me,3,heat_wave
-2 days +00:00:00,,2022-06-03 12:00:00,surface_air_temperature,duration_me,3,heat_wave
